image_filename,게시물수,팔로워수,팔로잉수,프로필 링크,촬영 구도,동작,인물 수,의상,색감_분위기_통합,고유한 특징,url1,url2,url3
de.riz__02.jpg,98,2297,587,,"근접샷,전신샷","포옹/키스, 춤/활동적 동작",2명,"웨딩 드레스, 턱시도, 캐주얼","따뜻한, 로맨틱, 신비로운, 어두운, 우아한","그림자 사용, 자연스러운 순간",https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/463423604_8495150160550023_4537243609416069870_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=uoQC5G5Y6RoQ7kNvgEYWCYu&_nc_gid=4776086df8ef4e0a9273c006435dde4d&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4MDcwNDU1ODkxNjQzODUzMA%3D%3D.3-ccb7-5&oh=00_AYAKtlOVJ9RFrhZMRnbTgJIupuNXJlCFt7GtQY7lIuIk_g&oe=676EDA17&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/462748178_1234941930874630_4307868730855351575_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=rHO5n4_vxnMQ7kNvgHWH0wF&_nc_gid=4776086df8ef4e0a9273c006435dde4d&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NzgyOTE4OTg1NTE0ODU2Nw%3D%3D.3-ccb7-5&oh=00_AYCXZVdKp8bolT4j4rGYslV94p08wRORwMvPpigf4xD1fQ&oe=676ECEC4&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/462669245_1940195589796763_1761157087556906469_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=UmSVLLeAGvUQ7kNvgENGpEf&_nc_gid=4776086df8ef4e0a9273c006435dde4d&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NjQwNDQ0NDAxODQ1MzE0MA%3D%3D.3-ccb7-5&oh=00_AYA6jqGVnY9Yl5jpZpwI8N_rUzo0rUnZS9mQKDp-2lEP7A&oe=676EAD85&_nc_sid=22de04
de.riz__03.jpg,98,2297,587,,"반신샷,전신샷",미소/웃음,2명,"캐주얼, 웨딩 드레스, 턱시도","낭만적인, 따뜻한, 몽환적, 유쾌한, 자연스러운, 즐거운","사진을 들고 포즈, 풀밭에 누운 자세, 풍선 꽃다발",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/461313443_506271058866373_6678863278194171850_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=lxhT-URjFrkQ7kNvgH5rUiO&_nc_gid=4776086df8ef4e0a9273c006435dde4d&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ2NzY5NjQ3ODkyNjg2OTc2Mg%3D%3D.3-ccb7-5&oh=00_AYDCUeBmwvm7IMoeZGxb4_A2RaCEt6ESjf06jp9HKdSXvg&oe=676EDC08&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/461265144_424368573598409_5794711352045932981_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=-yk9dJ-hxqwQ7kNvgHVGI2G&_nc_gid=4776086df8ef4e0a9273c006435dde4d&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ2NjE3MTY0NTc4OTQxNjM4OQ%3D%3D.3-ccb7-5&oh=00_AYBzcSjQGlS_IvLAzBmxD5JygehNS1Q_--24ACuaJ5AuIQ&oe=676EACD9&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/460716127_1588278932047015_929445771623522503_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=UNT7uR1dSCMQ7kNvgHfUcWr&_nc_gid=4776086df8ef4e0a9273c006435dde4d&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ2NDc1NTI1MzA1OTc4MTIxMA%3D%3D.3-ccb7-5&oh=00_AYCMpsIlr-lsB2Ve0Q5MobuxYF2k33k3hPRoulea8zMNlg&oe=676EBF9A&_nc_sid=22de04
eddey_film_01.jpg,84,1075,414,,"근접샷,전신샷","포옹/키스, 소품 활용/기타",2명,"웨딩 드레스, 캐주얼","따뜻한, 로맨틱, 밝은, 산뜻한","자연 배경 활용, 부드러운 느낌",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/464619769_3569116883235205_3234420624705997811_n.jpg?stp=dst-jpg_e15_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=RtYOEb-p2FsQ7kNvgHRz107&_nc_gid=cb2bacfc838e4511add0f55f6b66914f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4NjU4NzQ3MTgzOTA3NjQzNQ%3D%3D.3-ccb7-5&oh=00_AYDm4OiM3ACFMjIYtAq7rCdz1znaFA9OoJcxSsy3XIOWIQ&oe=676EBF9D&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/464288934_851510210444318_863693366332633514_n.jpg?stp=dst-jpg_e15_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=102&_nc_ohc=3l52jfsG8lgQ7kNvgFXBoQR&_nc_gid=cb2bacfc838e4511add0f55f6b66914f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4NTkxMzY0OTY3ODg4NzU5NA%3D%3D.3-ccb7-5&oh=00_AYBDmVLLk2rNzGl5Fv8iVQrxhL9qyvBJ1mT16iBetNFlqw&oe=676EDBA2&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/464253406_852078357080612_1091745623975971510_n.jpg?stp=dst-jpg_e15_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=uhkdrY9a95QQ7kNvgGOaEoS&_nc_gid=cb2bacfc838e4511add0f55f6b66914f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4NTEzMDI5Mjc4MzIwNjYxNg%3D%3D.3-ccb7-5&oh=00_AYAsKej5b7NgHt7Lai18j67zb9hbMGHqUSKLj91dJkGjyg&oe=676EC6BF&_nc_sid=22de04
eddey_film_02.jpg,84,1075,414,,전신샷,소품 활용/기타,1명,웨딩 드레스,"따뜻한, 로맨틱, 몽환적, 부드러운","여유로운 움직임, 자연 속에서의 촬영",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/464195776_512253261783720_2478011432799555940_n.jpg?stp=dst-jpg_e15_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi41NDB4OTYwLnNkci5mMjkzNTAuZGVmYXVsdF9jb3Zlcl9mcmFtZSJ9&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=KaZ5GxnGJnAQ7kNvgFbvfRx&_nc_gid=cb2bacfc838e4511add0f55f6b66914f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4MzEyOTgwNjI0MzAwMjU2Mg%3D%3D.3-ccb7-5&oh=00_AYCOe-0FmRPkdNJ_GNm5BkmhiRZ_oXEiqFnytzlJ0vukAg&oe=676EB400&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/463910595_1727155171190147_235652135152442946_n.jpg?stp=dst-jpg_e15_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=JG-rWo4zJP0Q7kNvgHEG9xF&_nc_gid=cb2bacfc838e4511add0f55f6b66914f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4MjM4NDM0MjIxNzkxOTgxNQ%3D%3D.3-ccb7-5&oh=00_AYCeEV8O1hrTXMPiW9U_6O5GnPMNbK3ZH2eE1505qAoQ8Q&oe=676EB3A2&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/463883749_835038468705851_6929543965608743014_n.jpg?stp=dst-jpg_e15_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=3Y8oBztcOJEQ7kNvgHyHtjy&_nc_gid=cb2bacfc838e4511add0f55f6b66914f&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4MTU5MzM5MjM0ODU0MzgxOA%3D%3D.3-ccb7-5&oh=00_AYA4ElEHljSjES_ulFGfAJ0FAKqR1xPYaA8WodRijO6Qhw&oe=676ED214&_nc_sid=22de04
fineflower_snap_01.jpg,293,3350,342,,"반신샷,전신샷",미소/웃음,2명,"베일, 캐주얼","따뜻한, 로맨틱",빈티지,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/464988715_1222364852356283_4735877126115250125_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=LGXpcFNHPLMQ7kNvgGYF8Xd&_nc_gid=7b40ac8e45834f2fb64a2d7fe946c086&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4OTU4NTQwMzM3OTEzMjQ4Mw%3D%3D.3-ccb7-5&oh=00_AYBHnLCkx3Kz1xGxNBFZ338KkC2IQobKxaatSRn7xQd1Ow&oe=676ED480&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/464988237_1260851958492896_1303747646595967620_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=GDp-H9WQ9pQQ7kNvgFcLCj6&_nc_gid=7b40ac8e45834f2fb64a2d7fe946c086&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4ODgxNDU4MzA3MzU3OTg5NA%3D%3D.3-ccb7-5&oh=00_AYDssX8BS9Evqzon01UZCjUHd_r-u2OprYD0grXo1ak9mw&oe=676EC94E&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/464891260_2251324221907574_398089446088219820_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=102&_nc_ohc=w8MjF0-dGFQQ7kNvgFRlTOj&_nc_gid=7b40ac8e45834f2fb64a2d7fe946c086&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4ODA4MDQ2NDQ0NjI1NDMxNg%3D%3D.3-ccb7-5&oh=00_AYD6ZlpIu_qVYOx5dmLq4DBLzYXJz8Iuqo3gWyuqs5oxZg&oe=676EDD1E&_nc_sid=22de04
from.sulmood_02.jpg,198,2.2만,260,,"반신샷,전신샷","포옹/키스, 걷기/움직임",2명,"웨딩 드레스, 턱시도, 캐주얼","따뜻한, 로맨틱, 아늑한, 편안한","저녁 야경, 프로젝션, 야외",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/462809307_530061199746348_8011247739541220206_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=x3n_q6y8htoQ7kNvgHan0e1&_nc_gid=e8b1e397062d41cfab86fcd44632bf36&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NzI5ODkzOTIwNzE2ODAwMw%3D%3D.3-ccb7-5&oh=00_AYA_lzQiA5E5tMElVrlTLFMqmgD9q9kBp4WxqT-3RqzgJA&oe=676EB957&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/462758855_2043324909734269_8939715026859539991_n.jpg?stp=dst-jpg_e15_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=x190vBfIcTQQ7kNvgH4QaI7&_nc_gid=e8b1e397062d41cfab86fcd44632bf36&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NjU0MjEwMzA3MTg1NDg0OQ%3D%3D.3-ccb7-5&oh=00_AYDrGtgJJg22X76IexIj3k4qEHiozvdLLrx-coZxsniSgg&oe=676EAC03&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/462457797_486362151216839_3274282109230747378_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=uWvUkrsQOlAQ7kNvgHc8OnZ&_nc_gid=e8b1e397062d41cfab86fcd44632bf36&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NTgzMTY3MjAxOTgxMDA1MQ%3D%3D.3-ccb7-5&oh=00_AYAXWktE9knm4pJC0xR7qYVslMPuXZu6AHHEL__ltvglyg&oe=676ED9F5&_nc_sid=22de04
cherrybuttercake.snap_01.png,316,1.1만,308,,"근접샷,반신샷",포옹/키스,2명,"웨딩 드레스, 턱시도","감성적, 따뜻한, 로맨틱, 부드러운","자연스러움, 감정 표현 강조",https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/458323562_481461704657387_5069091320387077979_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=efHES-OTCfgQ7kNvgGQhIEw&_nc_gid=78a9cf55d90649a5a1acc8731680967e&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ0ODM1MjMzMDI4OTI1OTExMg%3D%3D.3-ccb7-5&oh=00_AYBqyGhX97VhvqEJ7iNbHSDwwDTuX_pzXixPowxAVv9fZQ&oe=676EB585&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/458209699_1558837128041615_7806100169157309882_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=HyH2CZnMJucQ7kNvgG7WBSr&_nc_gid=78a9cf55d90649a5a1acc8731680967e&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ0NzkxMTkwMzAwMTU1NTAzNA%3D%3D.3-ccb7-5&oh=00_AYA6Oe3yQV4hd7egTYtgyeuuqGpBZleJ7yJbC4sm8bwQew&oe=676EDB0A&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/457467908_1043607480054331_5297323983313953204_n.jpg?stp=dst-jpg_e35_s320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDk1OS5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=107&_nc_ohc=q_u9nY2c-n4Q7kNvgE9cHa_&_nc_gid=78a9cf55d90649a5a1acc8731680967e&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ0NTk3ODUyOTIyNzc5NTc3Ng%3D%3D.3-ccb7-5&oh=00_AYA3KwswHx73Pj8BS2T0g94fTyu05PokrLDxZe8rjuvDUA&oe=676ED3CF&_nc_sid=22de04
kimbokming_film_01.jpg,486,8416,184,,"반신샷,전신샷",포옹/키스,2명,"웨딩 드레스, 턱시도","따뜻한, 로맨틱, 부드러운, 화사한","푸른 식물, 자연 배경",https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/464281383_455349127661828_1584536955566540219_n.jpg?stp=dst-jpg_e15_p480x480_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=yMJPnDsmOIUQ7kNvgEaEvGE&_nc_gid=44eb194f324e4520a560efc0ff5ac9fc&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4NDQzMDA3Njk5MTgxMzI0Mw%3D%3D.3-ccb7-5&oh=00_AYDGVMIgM876Xspkiab0KpfNXHtJmeqogweayLn-mdHYzA&oe=676EB430&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/464363520_899500491724293_4403597666117995895_n.jpg?stp=dst-jpg_e15_p480x480_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=X9tZ83Vs-EkQ7kNvgFcNupc&_nc_gid=44eb194f324e4520a560efc0ff5ac9fc&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4NDQyODI1MTk5MTU5MjkxOQ%3D%3D.3-ccb7-5&oh=00_AYBSIlN-T4fYKA5nGcB4aIw-WXvQ2HtzpTqpH2qrTsdeVQ&oe=676EACEB&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/463843472_3881187208783455_7107811736170192023_n.jpg?stp=dst-jpg_e35_p480x480_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Y66jVPvuRsYQ7kNvgEOtyKj&_nc_gid=44eb194f324e4520a560efc0ff5ac9fc&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4MTQ5MTI3MTU4MjcwMzk0Ng%3D%3D.3-ccb7-5&oh=00_AYAXs3DlhkeWe8_IyT2lqqWoN6s07R5eeUOezNUMYxFwsQ&oe=676ED32E&_nc_sid=22de04
kimbokming_film_03.jpg,486,8416,184,,"반신샷,전신샷","포옹/키스, 미소/웃음",2명,웨딩 드레스,"감성적인, 달콤한, 따뜻한, 로맨틱","자연스러움, 감정 표현",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/462370564_896022512452601_478564411749120120_n.jpg?stp=dst-jpg_e35_p480x480_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=k08K6OkjyzkQ7kNvgFY_1yd&_nc_gid=44eb194f324e4520a560efc0ff5ac9fc&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NDE4NDI2MTI1NDI0NzQ5NQ%3D%3D.3-ccb7-5&oh=00_AYAgFiNS5TpYgDitVTpOQ0IJfVaGdU2MKKAAXe9M7F_bBQ&oe=676ED3D9&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/462370564_896022512452601_478564411749120120_n.jpg?stp=dst-jpg_e35_p480x480_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=k08K6OkjyzkQ7kNvgFY_1yd&_nc_gid=44eb194f324e4520a560efc0ff5ac9fc&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NDE4NDI2MTI1NDI0NzQ5NQ%3D%3D.3-ccb7-5&oh=00_AYAgFiNS5TpYgDitVTpOQ0IJfVaGdU2MKKAAXe9M7F_bBQ&oe=676ED3D9&_nc_sid=22de04,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/461953084_1056818366030405_4113183698206191526_n.jpg?stp=dst-jpg_e35_p480x480_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=AptkJFxZGpQQ7kNvgFyuT_u&_nc_gid=44eb194f324e4520a560efc0ff5ac9fc&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3MDYxOTE5OTY1MDM0MDQwOA%3D%3D.3-ccb7-5&oh=00_AYBh-K2KY6PdiTJeNctuttjl1us0Kl7T709UEhdiDcJ3Cg&oe=676EBE1E&_nc_sid=22de04
li.la.day_snap_01.jpg,22,78,30,,"근접샷,반신샷,전신샷","미소/웃음, 포옹/키스",2명,"웨딩 드레스, 턱시도","따뜻한, 로맨틱, 자연광, 행복한","친밀감, 자연스러움",https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/451343910_1148431329605712_3895981177801866905_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=aQ67NOQHasMQ7kNvgErBHSz&_nc_gid=a746e9ad9ab54dfb80352ee2588487f8&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQxMjYyNDY2NzAwMDQ0NzA1OA%3D%3D.3-ccb7-5&oh=00_AYBdZlOwBK_-e9OqoFDKyHWhl_RjNlsUCfNF9Z3uQqhWlQ&oe=676EBB23&_nc_sid=22de04,https://scontent-nrt1-1.cdninstagram.com/v/t51.29350-15/464471860_1112438883550710_3203668453971539995_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=9QRBwtii2bwQ7kNvgFu7b7h&_nc_gid=6e4ca650b34347489899690373f36a2b&edm=AP4sbd4BAAAA&ccb=7-5&ig_cache_key=MzQ4NTkzNzYxODA5NjM0NzQwMg%3D%3D.3-ccb7-5&oh=00_AYD_aqor217KnfFbT6ZahvJHeobETg83QQhv4Ub9W9clGw&oe=676EB0D7&_nc_sid=7a9f4b,https://scontent-nrt1-2.cdninstagram.com/v/t51.29350-15/463923651_864556909156308_3390799878867561846_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=cIZbyjf_f44Q7kNvgHHCsUW&_nc_gid=6e4ca650b34347489899690373f36a2b&edm=AP4sbd4BAAAA&ccb=7-5&ig_cache_key=MzQ4Mjg0NTE4MDEyMTE5MTUxMg%3D%3D.3-ccb7-5&oh=00_AYD4Zu2gY7J8AhObs5QV5u7lCvWTLjSHwVP1IBoDGyn5Zg&oe=676EDD27&_nc_sid=7a9f4b
